lead_in_id,match_key,date,qualified_team_id,qualified_team_name,source_team_name,opponent_team_id,opponent_name,source_opponent_name,perspective,is_home_perspective,home_team,away_team,home_team_canonical,away_team_canonical,team_score,opponent_score,goal_difference,team_elo_start,opponent_elo_start,team_elo_delta,result,tournament,city,country,neutral,days_before_tournament,goalscorer_events_for_team,goalscorer_events_for_opponent,penalty_goal_events_for_team,penalty_goal_events_for_opponent,own_goal_events_for_team,own_goal_events_for_opponent,decided_by_shootout,shootout_winner,shootout_first_shooter,tournament_id,match_id,match_number,stage,status
lead_in_018288,2000-03-29|Czech Republic|Australia,2000-03-29,CZE,Czechia,Czech Republic,AUS,Australia,Australia,home,True,Czech Republic,Australia,Czechia,Australia,3,1,2,1944.0,1746.0,5.0,win,Friendly,Teplice,Czech Republic,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Czech Republic|Australia,,Friendly,completed
lead_in_018289,2000-03-29|Czech Republic|Australia,2000-03-29,AUS,Australia,Australia,CZE,Czechia,Czech Republic,away,False,Czech Republic,Australia,Czechia,Australia,1,3,-2,1746.0,1944.0,-5.0,loss,Friendly,Teplice,Czech Republic,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Czech Republic|Australia,,Friendly,completed
lead_in_018290,2000-03-29|Ecuador|Venezuela,2000-03-29,ECU,Ecuador,Ecuador,,Venezuela,Venezuela,home,True,Ecuador,Venezuela,Ecuador,Venezuela,2,0,2,1671.0,1402.0,6.0,win,FIFA World Cup qualification,Quito,Ecuador,False,9570,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-03-29|Ecuador|Venezuela,,FIFA World Cup qualification,completed
lead_in_018291,2000-03-29|Peru|Paraguay,2000-03-29,PAR,Paraguay,Paraguay,,Peru,Peru,away,False,Peru,Paraguay,Peru,Paraguay,0,2,-2,1812.0,1725.0,-29.0,loss,FIFA World Cup qualification,Lima,Peru,False,9570,0,2,0,1,0,0,False,,,2000_fifa_world_cup_qualification,2000-03-29|Peru|Paraguay,,FIFA World Cup qualification,completed
lead_in_018292,2000-03-29|Portugal|Denmark,2000-03-29,POR,Portugal,Portugal,,Denmark,Denmark,home,True,Portugal,Denmark,Portugal,Denmark,2,1,1,1911.0,1844.0,6.0,win,Friendly,Leiria,Portugal,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Portugal|Denmark,,Friendly,completed
lead_in_018293,2000-03-29|Scotland|France,2000-03-29,SCO,Scotland,Scotland,FRA,France,France,home,True,Scotland,France,Scotland,France,0,2,-2,1728.0,2043.0,-7.0,loss,Friendly,Glasgow,Scotland,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Scotland|France,,Friendly,completed
lead_in_018294,2000-03-29|Scotland|France,2000-03-29,FRA,France,France,SCO,Scotland,Scotland,away,False,Scotland,France,Scotland,France,2,0,2,2043.0,1728.0,7.0,win,Friendly,Glasgow,Scotland,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Scotland|France,,Friendly,completed
lead_in_018295,2000-03-29|Spain|Italy,2000-03-29,ESP,Spain,Spain,,Italy,Italy,home,True,Spain,Italy,Spain,Italy,2,0,2,2010.0,1935.0,8.0,win,Friendly,Barcelona,Spain,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Spain|Italy,,Friendly,completed
lead_in_018296,2000-03-29|Switzerland|Norway,2000-03-29,SUI,Switzerland,Switzerland,NOR,Norway,Norway,home,True,Switzerland,Norway,Switzerland,Norway,2,2,0,1719.0,1928.0,3.0,draw,Friendly,Lugano,Switzerland,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Switzerland|Norway,,Friendly,completed
lead_in_018297,2000-03-29|Switzerland|Norway,2000-03-29,NOR,Norway,Norway,SUI,Switzerland,Switzerland,away,False,Switzerland,Norway,Switzerland,Norway,2,2,0,1928.0,1719.0,-3.0,draw,Friendly,Lugano,Switzerland,False,9570,0,0,0,0,0,0,False,,,2000_friendly,2000-03-29|Switzerland|Norway,,Friendly,completed
lead_in_018298,2000-03-29|Uruguay|Bolivia,2000-03-29,URU,Uruguay,Uruguay,,Bolivia,Bolivia,home,True,Uruguay,Bolivia,Uruguay,Bolivia,1,0,1,1734.0,1649.0,10.0,win,FIFA World Cup qualification,Montevideo,Uruguay,False,9570,1,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-03-29|Uruguay|Bolivia,,FIFA World Cup qualification,completed
lead_in_018299,2000-03-31|Jordan|Kazakhstan,2000-03-31,JOR,Jordan,Jordan,,Kazakhstan,Kazakhstan,home,True,Jordan,Kazakhstan,Jordan,Kazakhstan,0,1,-1,1482.0,1481.0,-20.0,loss,AFC Asian Cup qualification,Doha,Qatar,True,9568,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-03-31|Jordan|Kazakhstan,,AFC Asian Cup qualification,completed
lead_in_018300,2000-03-31|Maldives|Iran,2000-03-31,IRN,Iran,Iran,,Maldives,Maldives,away,False,Maldives,Iran,Maldives,Iran,8,0,8,1754.0,871.0,1.0,win,AFC Asian Cup qualification,Damascus,Syria,True,9568,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-03-31|Maldives|Iran,,AFC Asian Cup qualification,completed
lead_in_018301,2000-03-31|Qatar|Palestine,2000-03-31,QAT,Qatar,Qatar,,Palestine,Palestine,home,True,Qatar,Palestine,Qatar,Palestine,1,0,1,1429.0,1297.0,8.0,win,AFC Asian Cup qualification,Doha,Qatar,False,9568,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-03-31|Qatar|Palestine,,AFC Asian Cup qualification,completed
lead_in_018302,2000-04-01|Haiti|Bahamas,2000-04-01,HAI,Haiti,Haiti,,Bahamas,Bahamas,home,True,Haiti,Bahamas,Haiti,Bahamas,9,0,9,1428.0,848.0,2.0,win,FIFA World Cup qualification,Port-au-Prince,Haiti,False,9567,9,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-01|Haiti|Bahamas,,FIFA World Cup qualification,completed
lead_in_018303,2000-04-02|Panama|Honduras,2000-04-02,PAN,Panama,Panama,,Honduras,Honduras,home,True,Panama,Honduras,Panama,Honduras,1,0,1,1382.0,1682.0,30.0,win,FIFA World Cup qualification,Panama City,Panama,False,9566,1,0,1,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-02|Panama|Honduras,,FIFA World Cup qualification,completed
lead_in_018304,2000-04-02|Qatar|Kazakhstan,2000-04-02,QAT,Qatar,Qatar,,Kazakhstan,Kazakhstan,home,True,Qatar,Kazakhstan,Qatar,Kazakhstan,3,1,2,1437.0,1501.0,27.0,win,AFC Asian Cup qualification,Doha,Qatar,False,9566,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-02|Qatar|Kazakhstan,,AFC Asian Cup qualification,completed
lead_in_018305,2000-04-02|Syria|Iran,2000-04-02,IRN,Iran,Iran,,Syria,Syria,away,False,Syria,Iran,Syria,Iran,1,0,1,1755.0,1486.0,11.0,win,AFC Asian Cup qualification,Damascus,Syria,False,9566,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-02|Syria|Iran,,AFC Asian Cup qualification,completed
lead_in_018306,2000-04-04|Bahrain|Iran,2000-04-04,IRN,Iran,Iran,,Bahrain,Bahrain,away,False,Bahrain,Iran,Bahrain,Iran,0,1,-1,1766.0,1295.0,-38.0,loss,AFC Asian Cup qualification,Damascus,Syria,True,9564,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-04|Bahrain|Iran,,AFC Asian Cup qualification,completed
lead_in_018307,2000-04-04|Palestine|Jordan,2000-04-04,JOR,Jordan,Jordan,,Palestine,Palestine,away,False,Palestine,Jordan,Palestine,Jordan,5,1,4,1462.0,1293.0,21.0,win,AFC Asian Cup qualification,Doha,Qatar,True,9564,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-04|Palestine|Jordan,,AFC Asian Cup qualification,completed
lead_in_018308,2000-04-04|Qatar|Pakistan,2000-04-04,QAT,Qatar,Qatar,,Pakistan,Pakistan,home,True,Qatar,Pakistan,Qatar,Pakistan,5,0,5,1464.0,817.0,1.0,win,AFC Asian Cup qualification,Doha,Qatar,False,9564,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-04|Qatar|Pakistan,,AFC Asian Cup qualification,completed
lead_in_018309,2000-04-05|South Korea|Laos,2000-04-05,KOR,South Korea,South Korea,,Laos,Laos,home,True,South Korea,Laos,South Korea,Laos,9,0,9,1711.0,974.0,1.0,win,AFC Asian Cup qualification,Seoul,South Korea,False,9563,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-05|South Korea|Laos,,AFC Asian Cup qualification,completed
lead_in_018310,2000-04-06|Pakistan|Jordan,2000-04-06,JOR,Jordan,Jordan,,Pakistan,Pakistan,away,False,Pakistan,Jordan,Pakistan,Jordan,5,0,5,1483.0,816.0,2.0,win,AFC Asian Cup qualification,Doha,Qatar,True,9562,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-06|Pakistan|Jordan,,AFC Asian Cup qualification,completed
lead_in_018311,2000-04-07|Djibouti|DR Congo,2000-04-07,COD,DR Congo,DR Congo,,Djibouti,Djibouti,away,False,Djibouti,DR Congo,Djibouti,DR Congo,1,1,0,1495.0,871.0,-18.0,draw,FIFA World Cup qualification,Djibouti,Djibouti,False,9561,1,1,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-07|Djibouti|DR Congo,,FIFA World Cup qualification,completed
lead_in_018312,2000-04-07|South Korea|Mongolia,2000-04-07,KOR,South Korea,South Korea,,Mongolia,Mongolia,home,True,South Korea,Mongolia,South Korea,Mongolia,6,0,6,1712.0,875.0,0.0,win,AFC Asian Cup qualification,Seoul,South Korea,False,9561,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-07|South Korea|Mongolia,,AFC Asian Cup qualification,completed
lead_in_018313,2000-04-07|Mauritania|Tunisia,2000-04-07,TUN,Tunisia,Tunisia,,Mauritania,Mauritania,away,False,Mauritania,Tunisia,Mauritania,Tunisia,2,1,1,1623.0,1197.0,5.0,win,FIFA World Cup qualification,Nouakchott,Mauritania,False,9561,2,1,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-07|Mauritania|Tunisia,,FIFA World Cup qualification,completed
lead_in_018314,2000-04-08|Qatar|Jordan,2000-04-08,QAT,Qatar,Qatar,JOR,Jordan,Jordan,home,True,Qatar,Jordan,Qatar,Jordan,2,2,0,1465.0,1485.0,-5.0,draw,AFC Asian Cup qualification,Doha,Qatar,False,9560,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-08|Qatar|Jordan,,AFC Asian Cup qualification,completed
lead_in_018315,2000-04-08|Qatar|Jordan,2000-04-08,JOR,Jordan,Jordan,QAT,Qatar,Qatar,away,False,Qatar,Jordan,Qatar,Jordan,2,2,0,1485.0,1465.0,5.0,draw,AFC Asian Cup qualification,Doha,Qatar,False,9560,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-08|Qatar|Jordan,,AFC Asian Cup qualification,completed
lead_in_018316,2000-04-08|Tanzania|Ghana,2000-04-08,GHA,Ghana,Ghana,,Tanzania,Tanzania,away,False,Tanzania,Ghana,Tanzania,Ghana,1,0,1,1525.0,1252.0,11.0,win,FIFA World Cup qualification,Arusha,Tanzania,False,9560,1,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-08|Tanzania|Ghana,,FIFA World Cup qualification,completed
lead_in_018317,2000-04-09|Benin|Senegal,2000-04-09,SEN,Senegal,Senegal,,Benin,Benin,away,False,Benin,Senegal,Benin,Senegal,1,1,0,1525.0,1236.0,-10.0,draw,FIFA World Cup qualification,Cotonou,Benin,False,9559,1,1,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Benin|Senegal,,FIFA World Cup qualification,completed
lead_in_018318,2000-04-09|Cape Verde|Algeria,2000-04-09,CPV,Cape Verde,Cape Verde,ALG,Algeria,Algeria,home,True,Cape Verde,Algeria,Cape Verde,Algeria,0,0,0,1248.0,1502.0,8.0,draw,FIFA World Cup qualification,Mindelo,Cape Verde,False,9559,0,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Cape Verde|Algeria,,FIFA World Cup qualification,completed
lead_in_018319,2000-04-09|Cape Verde|Algeria,2000-04-09,ALG,Algeria,Algeria,CPV,Cape Verde,Cape Verde,away,False,Cape Verde,Algeria,Cape Verde,Algeria,0,0,0,1502.0,1248.0,-8.0,draw,FIFA World Cup qualification,Mindelo,Cape Verde,False,9559,0,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Cape Verde|Algeria,,FIFA World Cup qualification,completed
lead_in_018320,2000-04-09|Gambia|Morocco,2000-04-09,MAR,Morocco,Morocco,,Gambia,Gambia,away,False,Gambia,Morocco,Gambia,Morocco,1,0,1,1723.0,1292.0,5.0,win,FIFA World Cup qualification,Bakau,Gambia,False,9559,1,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Gambia|Morocco,,FIFA World Cup qualification,completed
lead_in_018321,2000-04-09|Iran|Bahrain,2000-04-09,IRN,Iran,Iran,,Bahrain,Bahrain,home,True,Iran,Bahrain,Iran,Bahrain,3,0,3,1728.0,1333.0,4.0,win,AFC Asian Cup qualification,Tehran,Iran,False,9559,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-09|Iran|Bahrain,,AFC Asian Cup qualification,completed
lead_in_018322,2000-04-09|South Korea|Myanmar,2000-04-09,KOR,South Korea,South Korea,,Myanmar,Myanmar,home,True,South Korea,Myanmar,South Korea,Myanmar,4,0,4,1712.0,1123.0,1.0,win,AFC Asian Cup qualification,Seoul,South Korea,False,9559,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-09|South Korea|Myanmar,,AFC Asian Cup qualification,completed
lead_in_018323,2000-04-09|Lesotho|South Africa,2000-04-09,RSA,South Africa,South Africa,,Lesotho,Lesotho,away,False,Lesotho,South Africa,Lesotho,South Africa,2,0,2,1667.0,1107.0,4.0,win,FIFA World Cup qualification,Maseru,Lesotho,False,9559,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Lesotho|South Africa,,FIFA World Cup qualification,completed
lead_in_018324,2000-04-09|Rwanda|Ivory Coast,2000-04-09,CIV,Ivory Coast,Ivory Coast,,Rwanda,Rwanda,away,False,Rwanda,Ivory Coast,Rwanda,Ivory Coast,2,2,0,1577.0,1196.0,-13.0,draw,FIFA World Cup qualification,Kigali,Rwanda,False,9559,2,2,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Rwanda|Ivory Coast,,FIFA World Cup qualification,completed
lead_in_018325,2000-04-09|Egypt|Mauritius,2000-04-09,EGY,Egypt,Egypt,,Mauritius,Mauritius,home,True,Egypt,Mauritius,Egypt,Mauritius,2,0,2,,,,win,FIFA World Cup qualification,Cairo,Egypt,False,9559,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-09|Egypt|Mauritius,,FIFA World Cup qualification,completed
lead_in_018326,2000-04-11|Iran|Syria,2000-04-11,IRN,Iran,Iran,,Syria,Syria,home,True,Iran,Syria,Iran,Syria,1,1,0,1732.0,1477.0,-15.0,draw,AFC Asian Cup qualification,Tehran,Iran,False,9557,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-11|Iran|Syria,,AFC Asian Cup qualification,completed
lead_in_018327,2000-04-12|Ethiopia|DR Congo,2000-04-12,COD,DR Congo,DR Congo,,Ethiopia,Ethiopia,away,False,Ethiopia,DR Congo,Ethiopia,DR Congo,2,1,1,1477.0,1343.0,9.0,win,Friendly,Addis Ababa,Ethiopia,False,9556,0,0,0,0,0,0,False,,,2000_friendly,2000-04-12|Ethiopia|DR Congo,,Friendly,completed
lead_in_018328,2000-04-13|Iran|Maldives,2000-04-13,IRN,Iran,Iran,,Maldives,Maldives,home,True,Iran,Maldives,Iran,Maldives,3,0,3,1717.0,859.0,0.0,win,AFC Asian Cup qualification,Tehran,Iran,False,9555,0,0,0,0,0,0,False,,,2000_afc_asian_cup_qualification,2000-04-13|Iran|Maldives,,AFC Asian Cup qualification,completed
lead_in_018329,2000-04-16|Bahamas|Haiti,2000-04-16,HAI,Haiti,Haiti,,Bahamas,Bahamas,away,False,Bahamas,Haiti,Bahamas,Haiti,4,0,4,1430.0,846.0,4.0,win,FIFA World Cup qualification,Nassau,Bahamas,False,9552,4,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-16|Bahamas|Haiti,,FIFA World Cup qualification,completed
lead_in_018330,2000-04-21|Algeria|Cape Verde,2000-04-21,ALG,Algeria,Algeria,CPV,Cape Verde,Cape Verde,home,True,Algeria,Cape Verde,Algeria,Cape Verde,2,0,2,1494.0,1256.0,8.0,win,FIFA World Cup qualification,Annaba,Algeria,False,9547,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-21|Algeria|Cape Verde,,FIFA World Cup qualification,completed
lead_in_018331,2000-04-21|Algeria|Cape Verde,2000-04-21,CPV,Cape Verde,Cape Verde,ALG,Algeria,Algeria,away,False,Algeria,Cape Verde,Algeria,Cape Verde,0,2,-2,1256.0,1494.0,-8.0,loss,FIFA World Cup qualification,Annaba,Algeria,False,9547,0,2,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-21|Algeria|Cape Verde,,FIFA World Cup qualification,completed
lead_in_018332,2000-04-22|Morocco|Gambia,2000-04-22,MAR,Morocco,Morocco,,Gambia,Gambia,home,True,Morocco,Gambia,Morocco,Gambia,2,0,2,1728.0,1287.0,3.0,win,FIFA World Cup qualification,Casablanca,Morocco,False,9546,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-22|Morocco|Gambia,,FIFA World Cup qualification,completed
lead_in_018333,2000-04-22|South Africa|Lesotho,2000-04-22,RSA,South Africa,South Africa,,Lesotho,Lesotho,home,True,South Africa,Lesotho,South Africa,Lesotho,1,0,1,1671.0,1103.0,1.0,win,FIFA World Cup qualification,Bloemfontein,South Africa,False,9546,1,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-22|South Africa|Lesotho,,FIFA World Cup qualification,completed
lead_in_018334,2000-04-22|Tunisia|Mauritania,2000-04-22,TUN,Tunisia,Tunisia,,Mauritania,Mauritania,home,True,Tunisia,Mauritania,Tunisia,Mauritania,3,0,3,1628.0,1192.0,3.0,win,FIFA World Cup qualification,Tunis,Tunisia,False,9546,3,0,0,0,1,0,False,,,2000_fifa_world_cup_qualification,2000-04-22|Tunisia|Mauritania,,FIFA World Cup qualification,completed
lead_in_018335,2000-04-23|DR Congo|Djibouti,2000-04-23,COD,DR Congo,DR Congo,,Djibouti,Djibouti,home,True,DR Congo,Djibouti,DR Congo,Djibouti,9,1,8,1486.0,889.0,2.0,win,FIFA World Cup qualification,Kinshasa,DR Congo,False,9545,9,1,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-23|DR Congo|Djibouti,,FIFA World Cup qualification,completed
lead_in_018336,2000-04-23|Egypt|Mauritius,2000-04-23,EGY,Egypt,Egypt,,Mauritius,Mauritius,home,True,Egypt,Mauritius,Egypt,Mauritius,4,2,2,1653.0,1218.0,3.0,win,FIFA World Cup qualification,Alexandria,Egypt,False,9545,4,2,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-23|Egypt|Mauritius,,FIFA World Cup qualification,completed
lead_in_018337,2000-04-23|Ghana|Tanzania,2000-04-23,GHA,Ghana,Ghana,,Tanzania,Tanzania,home,True,Ghana,Tanzania,Ghana,Tanzania,3,2,1,1536.0,1241.0,4.0,win,FIFA World Cup qualification,Accra,Ghana,False,9545,3,2,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-23|Ghana|Tanzania,,FIFA World Cup qualification,completed
lead_in_018338,2000-04-23|Ivory Coast|Rwanda,2000-04-23,CIV,Ivory Coast,Ivory Coast,,Rwanda,Rwanda,home,True,Ivory Coast,Rwanda,Ivory Coast,Rwanda,2,0,2,1564.0,1209.0,4.0,win,FIFA World Cup qualification,Abidjan,Ivory Coast,False,9545,2,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-23|Ivory Coast|Rwanda,,FIFA World Cup qualification,completed
lead_in_018339,2000-04-23|Senegal|Benin,2000-04-23,SEN,Senegal,Senegal,,Benin,Benin,home,True,Senegal,Benin,Senegal,Benin,1,0,1,1515.0,1246.0,4.0,win,FIFA World Cup qualification,Dakar,Senegal,False,9545,1,0,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-23|Senegal|Benin,,FIFA World Cup qualification,completed
lead_in_018340,2000-04-26|Austria|Croatia,2000-04-26,AUT,Austria,Austria,CRO,Croatia,Croatia,home,True,Austria,Croatia,Austria,Croatia,1,2,-1,1698.0,1912.0,-7.0,loss,Friendly,Vienna,Austria,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Austria|Croatia,,Friendly,completed
lead_in_018341,2000-04-26|Austria|Croatia,2000-04-26,CRO,Croatia,Croatia,AUT,Austria,Austria,away,False,Austria,Croatia,Austria,Croatia,2,1,1,1912.0,1698.0,7.0,win,Friendly,Vienna,Austria,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Austria|Croatia,,Friendly,completed
lead_in_018342,2000-04-26|Bolivia|Colombia,2000-04-26,COL,Colombia,Colombia,,Bolivia,Bolivia,away,False,Bolivia,Colombia,Bolivia,Colombia,1,1,0,1756.0,1639.0,-1.0,draw,FIFA World Cup qualification,La Paz,Bolivia,False,9542,1,1,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-26|Bolivia|Colombia,,FIFA World Cup qualification,completed
lead_in_018343,2000-04-26|Brazil|Ecuador,2000-04-26,BRA,Brazil,Brazil,ECU,Ecuador,Ecuador,home,True,Brazil,Ecuador,Brazil,Ecuador,3,2,1,2085.0,1677.0,2.0,win,FIFA World Cup qualification,São Paulo,Brazil,False,9542,3,2,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-26|Brazil|Ecuador,,FIFA World Cup qualification,completed
lead_in_018344,2000-04-26|Brazil|Ecuador,2000-04-26,ECU,Ecuador,Ecuador,BRA,Brazil,Brazil,away,False,Brazil,Ecuador,Brazil,Ecuador,2,3,-1,1677.0,2085.0,-2.0,loss,FIFA World Cup qualification,São Paulo,Brazil,False,9542,2,3,0,0,0,0,False,,,2000_fifa_world_cup_qualification,2000-04-26|Brazil|Ecuador,,FIFA World Cup qualification,completed
lead_in_018345,2000-04-26|Czech Republic|Israel,2000-04-26,CZE,Czechia,Czech Republic,,Israel,Israel,home,True,Czech Republic,Israel,Czechia,Israel,4,1,3,1949.0,1682.0,4.0,win,Friendly,Prague,Czech Republic,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Czech Republic|Israel,,Friendly,completed
lead_in_018346,2000-04-26|Denmark|Sweden,2000-04-26,SWE,Sweden,Sweden,,Denmark,Denmark,away,False,Denmark,Sweden,Denmark,Sweden,1,0,1,1897.0,1838.0,11.0,win,Friendly,Copenhagen,Denmark,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Denmark|Sweden,,Friendly,completed
lead_in_018347,2000-04-26|France|Slovenia,2000-04-26,FRA,France,France,,Slovenia,Slovenia,home,True,France,Slovenia,France,Slovenia,3,2,1,2050.0,1622.0,1.0,win,Friendly,Saint-Denis,France,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|France|Slovenia,,Friendly,completed
lead_in_018348,2000-04-26|Germany|Switzerland,2000-04-26,GER,Germany,Germany,SUI,Switzerland,Switzerland,home,True,Germany,Switzerland,Germany,Switzerland,1,1,0,1885.0,1722.0,-6.0,draw,Friendly,Kaiserslautern,Germany,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Germany|Switzerland,,Friendly,completed
lead_in_018349,2000-04-26|Germany|Switzerland,2000-04-26,SUI,Switzerland,Switzerland,GER,Germany,Germany,away,False,Germany,Switzerland,Germany,Switzerland,1,1,0,1722.0,1885.0,6.0,draw,Friendly,Kaiserslautern,Germany,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Germany|Switzerland,,Friendly,completed
lead_in_018350,2000-04-26|Italy|Portugal,2000-04-26,POR,Portugal,Portugal,,Italy,Italy,away,False,Italy,Portugal,Italy,Portugal,0,2,-2,1917.0,1927.0,-10.0,loss,Friendly,Reggio di Calabria,Italy,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Italy|Portugal,,Friendly,completed
lead_in_018351,2000-04-26|South Korea|Japan,2000-04-26,KOR,South Korea,South Korea,JPN,Japan,Japan,home,True,South Korea,Japan,South Korea,Japan,1,0,1,1713.0,1619.0,5.0,win,Friendly,Seoul,South Korea,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|South Korea|Japan,,Friendly,completed
lead_in_018352,2000-04-26|South Korea|Japan,2000-04-26,JPN,Japan,Japan,KOR,South Korea,South Korea,away,False,South Korea,Japan,South Korea,Japan,0,1,-1,1619.0,1713.0,-5.0,loss,Friendly,Seoul,South Korea,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|South Korea|Japan,,Friendly,completed
lead_in_018353,2000-04-26|Netherlands|Scotland,2000-04-26,NED,Netherlands,Netherlands,SCO,Scotland,Scotland,home,True,Netherlands,Scotland,Netherlands,Scotland,0,0,0,1958.0,1721.0,-7.0,draw,Friendly,Arnhem,Netherlands,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Netherlands|Scotland,,Friendly,completed
lead_in_018354,2000-04-26|Netherlands|Scotland,2000-04-26,SCO,Scotland,Scotland,NED,Netherlands,Netherlands,away,False,Netherlands,Scotland,Netherlands,Scotland,0,0,0,1721.0,1958.0,7.0,draw,Friendly,Arnhem,Netherlands,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Netherlands|Scotland,,Friendly,completed
lead_in_018355,2000-04-26|Norway|Belgium,2000-04-26,NOR,Norway,Norway,BEL,Belgium,Belgium,home,True,Norway,Belgium,Norway,Belgium,0,2,-2,1925.0,1794.0,-24.0,loss,Friendly,Oslo,Norway,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Norway|Belgium,,Friendly,completed
lead_in_018356,2000-04-26|Norway|Belgium,2000-04-26,BEL,Belgium,Belgium,NOR,Norway,Norway,away,False,Norway,Belgium,Norway,Belgium,2,0,2,1794.0,1925.0,24.0,win,Friendly,Oslo,Norway,False,9542,0,0,0,0,0,0,False,,,2000_friendly,2000-04-26|Norway|Belgium,,Friendly,completed
